"日期","股票代码","股票名称","收盘价","最高价","最低价","开盘价","前收盘","涨跌额","涨跌幅","换手率","成交量","成交金额","总市值","流通市值","成交笔数"
2020-02-13,"603259",药明康德,107.8,109.64,106.58,108.46,107.71,0.09,0.0836,0.9467,9524383,1030022329.0,177991440042,108455046916,
2020-02-14,"603259",药明康德,109.75,111.88,108.31,108.7,107.8,1.95,1.8089,0.977,9828922,1083523590.0,181211136777,110416896094,
2020-02-17,"603259",药明康德,114.0,115.28,109.44,109.47,109.75,4.25,3.8724,1.281,12888210,1456609270.0,188228424534,114692721228,
2020-02-18,"603259",药明康德,112.89,114.84,111.68,114.84,114.0,-1.11,-0.9737,0.9119,9174378,1038394026.0,186395674085,113575976311,
2020-02-19,"603259",药明康德,110.9,113.87,110.58,113.11,112.89,-1.99,-1.7628,1.0595,10658920,1194628362.0,183109932288,111573884072,
2020-02-20,"603259",药明康德,111.0,111.85,109.8,110.48,110.9,0.1,0.0902,0.9404,9461414,1048678223.0,183275044941,111674491722,
2020-02-21,"603259",药明康德,112.71,113.5,109.58,110.03,111.0,1.71,1.5405,0.8949,9002918,1009761159.0,186098471309,113394882540,
2020-02-24,"603259",药明康德,113.25,114.5,111.36,112.55,112.71,0.54,0.4791,1.0238,10299925,1165046578.0,186990079636,113938163852,
2020-02-25,"603259",药明康德,117.38,118.85,111.03,111.23,113.25,4.13,3.6468,1.1991,12063496,1396083548.0,193809232209,118093259805,
2020-02-26,"603259",药明康德,110.55,116.18,109.0,116.0,117.38,-6.83,-5.8187,1.4827,14917230,1675905744.0,182532038002,111221757296,
2020-02-27,"603259",药明康德,110.0,112.74,109.04,110.58,110.55,-0.55,-0.4975,0.9721,9779874,1081911480.0,181623918410,110668415220,
2020-02-28,"603259",药明康德,106.0,108.23,104.48,105.55,110.0,-4.0,-3.6364,1.2302,12377115,1320551527.0,175019412286,106644109212,
2020-03-02,"603259",药明康德,110.09,111.35,107.11,107.5,106.0,4.09,3.8585,0.8966,9020959,986370203.0,181772519798,110758962105,
2020-03-03,"603259",药明康德,115.03,117.18,112.02,112.09,110.09,4.94,4.4872,1.1272,11340413,1303111264.0,189929084861,115728980025,
2020-03-04,"603259",药明康德,116.68,117.85,113.08,114.78,115.03,1.65,1.4344,0.9376,9432519,1091408642.0,192653443637,117389006253,
2020-03-05,"603259",药明康德,115.72,118.33,114.46,117.99,116.68,-0.96,-0.8228,0.9812,9872035,1146149098.0,191068362167,116423172811,
2020-03-06,"603259",药明康德,115.75,119.3,114.6,114.92,115.72,0.03,0.0259,0.859,8641816,1010369009.0,191117895963,116453355106,
2020-03-09,"603259",药明康德,112.01,115.6,111.88,114.1,115.75,-3.74,-3.2311,1.0937,11003648,1246589855.0,184942682737,112690628989,
2020-03-10,"603259",药明康德,111.63,113.2,107.91,112.01,112.01,-0.38,-0.3393,1.1336,11404631,1265613500.0,184315254656,112308319918,
2020-03-11,"603259",药明康德,107.16,113.1,106.97,111.45,111.63,-4.47,-4.0043,1.3513,13595611,1480468866.0,176934719062,107811157954,
2020-03-12,"603259",药明康德,102.5,106.44,101.31,105.88,107.16,-4.66,-4.3486,1.5952,16048939,1660743443.0,169240469428,103122841455,
2020-03-13,"603259",药明康德,100.11,101.58,96.0,96.62,102.5,-2.39,-2.3317,1.7955,18064044,1783117852.0,165294277018,100718318615,
2020-03-16,"603259",药明康德,91.98,100.22,90.9,100.2,100.11,-8.13,-8.1211,2.2841,22979637,2193329020.0,151870618321,92538916654.0,
2020-03-17,"603259",药明康德,92.08,94.15,88.0,93.0,91.98,0.1,0.1087,1.9529,19647462,1806505267.0,152035730974,92639524304.2,
2020-03-18,"603259",药明康德,90.83,95.99,90.58,93.3,92.08,-1.25,-1.3575,1.7187,17291816,1620712668.0,149971822811,91381928676.7,
2020-03-19,"603259",药明康德,88.83,92.3,85.4,90.83,90.83,-2.0,-2.2019,2.0082,20204417,1793200022.0,146669569749,89369775672.7,
2020-03-20,"603259",药明康德,92.18,93.15,89.28,90.5,88.83,3.35,3.7712,1.9554,19672930,1795357621.0,152200843628,92740131954.4,
2020-03-23,"603259",药明康德,86.6,90.14,85.68,88.5,92.18,-5.58,-6.0534,2.2641,22778457,1989264576.0,142987557585,87126225073.2,
2020-03-24,"603259",药明康德,91.85,92.52,88.71,89.6,86.6,5.25,6.0624,2.1421,21551496,1948193157.0,151655971872,92408126708.7,
2020-03-25,"603259",药明康德,96.63,97.08,93.96,95.2,91.85,4.78,5.2041,2.6283,26442676,2528277392.0,159548356691,97217172388.3,
2020-03-26,"603259",药明康德,97.06,97.8,95.0,96.4,96.63,0.43,0.445,1.489,14980676,1445094823.0,160258341099,97649785284.1,
2020-03-27,"603259",药明康德,93.3,98.69,93.0,98.3,97.06,-3.76,-3.8739,1.7494,17599864,1677307820.0,154050105342,93866937636.6,
2020-03-30,"603259",药明康德,87.5,89.4,86.47,89.0,93.3,-5.8,-6.2165,2.4687,24837150,2175838288.0,144473571462,88031693925.0,
2020-03-31,"603259",药明康德,90.49,91.39,87.6,88.8,87.5,2.99,3.4171,1.5354,15447799,1384983088.0,149410439790,91039862666.0,
2020-04-01,"603259",药明康德,90.5,93.77,89.01,90.47,90.49,0.01,0.0111,1.1579,11649607,1063600886.0,149426951056,91049923431.0,
